"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"2","65264","LCD 205 (3, 3)","Sociolinguistics","T, TH","10:45 AM - 12:00 PM","Haddican, William","QH 335G","45","45","Web-Enhanced",
"1","65262","LCD 205 (3, 3)","Sociolinguistics","T, TH","9:15 AM - 10:30 AM","Haddican, William","QH 335G","40","45","Web-Enhanced",
"1","65521","LCD 206W (3, 3)","Bilingualism","T","1:40 PM - 4:30 PM","Menken, Kate","QH 335B","29","30","Web-Enhanced",
"2","67094","LCD 207 (3, 3)","Anat&amp;Physiol Spch/Lang","T, TH","1:40 PM - 2:55 PM","Neumann, Yael","QH 345H","36","35","In-Person",
"1","67092","LCD 207 (3, 3)","Anat&amp;Physiol Spch/Lang","T, TH","9:15 AM - 10:30 AM","Ball, Karen","QH 340","34","35","Web-Enhanced",
"1","67096","LCD 208 (3, 3)","Hearing Science","M, W","1:40 PM - 2:55 PM","Spivak, Lynn","QH 335G","34","34","In-Person",
"2","67097","LCD 208 (3, 3)","Hearing Science","T","6:30 PM - 9:20 PM","Petti, Derek","QH 335B","35","35","In-Person",
"1","67098","LCD 216 (3, 3)","Language Acquisition","M, F","9:15 AM - 10:30 AM","Siguenza, Claudia","QH 335B","30","30","In-Person",
"2","67099","LCD 216 (3, 3)","Language Acquisition","T, TH","12:15 PM - 1:30 PM","Feintuch, Frances","QH 345H","34","33","In-Person",
"4","75301","LCD 220 (3, 3)","Adv English Syntax","W","3:10 PM - 6:00 PM","Kaufman, Daniel","QH 335G","42","45","Web-Enhanced",
"3","75300","LCD 220 (3, 3)","Adv English Syntax","M","1:40 PM - 4:30 PM","Kaufman, Daniel","QH 322","33","30","Web-Enhanced",
"1","65526","LCD 240 (3, 3)","Sec Lang Acquis/Tchng","TH","3:10 PM - 6:00 PM","Heffernan, Lauren","QH 335G","26","40","Web-Enhanced",
"1","65528","LCD 241 (3, 3)","Tesol Methods/Materials","T","3:10 PM - 6:00 PM","Sanders, Beverly","QH 335G","17","30","In-Person",
"2","65529","LCD 241 (3, 3)","Tesol Methods/Materials","W","3:10 PM - 6:00 PM","Stengel-Mohr, Jennifer","QH 345H","13","30","Web-Enhanced",
"1","65543","LCD 288 (3, 3)","Voices of New York","M, W","10:45 AM - 12:00 PM","Newman, Michael","QH 335B","16","15","Web-Enhanced",
"1","78935","LCD 2911 (1, 1)","Vt: Special Problems","TH","1:40 PM - 2:30 PM","Heffernan, Lauren","QH 335E","7","25","In-Person",
"2","78934","LCD 2911 (1, 1)","Vt: Special Problems","TH","1:40 PM - 2:30 PM","Stengel-Mohr, Jennifer","QH 300E","12","25","In-Person",
"1","65547","LCD 306 (3, 3)","Semantics &amp; Pragmatics","T, TH","3:10 PM - 4:25 PM","Madsen Ii, Christen","QH 340","37","35","Web-Enhanced",
"1","65553","LCD 307 (3, 3)","Assessmt In Tesol","TH","6:30 PM - 9:20 PM","Sanders, Beverly","QH 335G","25","40","In-Person",
"2","67102","LCD 309 (3, 3)","Speech Science","M, W","9:15 AM - 10:30 AM","Hyun, Jungmoon","QH 340","32","34","In-Person",
"1","67101","LCD 309 (3, 3)","Speech Science","M, W","1:40 PM - 2:55 PM","Hyun, Jungmoon","QH 335B","27","34","In-Person",
"1","67104","LCD 316 (3, 3)","Lang/Comm School Child","T, TH","1:40 PM - 2:55 PM","Navarra, Cecilia","RA 208","25","34","In-Person",
"2","67107","LCD 322 (4, 4)","Disorders Of Speech","T, TH","3:10 PM - 4:25 PM","Neumann, Yael","QH 345H","32","35","In-Person",
"1","67106","LCD 322 (4, 4)","Disorders Of Speech","M, W","3:10 PM - 4:25 PM","Hyun, Jungmoon","QH 335B","28","35","In-Person",
"1","67109","LCD 323 (4, 4)","Disorders Of Lang","T, TH","10:45 AM - 12:00 PM","Reich, Toby","QH 345H","16","30","In-Person",
"2","67111","LCD 323 (4, 4)","Disorders Of Lang","F","9:15 AM - 12:05 PM","Dunn Davison, Megan","QH 335G","26","30","Web-Enhanced",
"1","67113","LCD 330 (3, 3)","Audiology 1","M, W","10:45 AM - 12:00 PM","Spivak, Lynn","QH 335G","36","35","In-Person",
"2","67115","LCD 330 (3, 3)","Audiology 1","M, W","5:00 PM - 6:15 PM","Spivak, Lynn","QH 335B","22","34","In-Person",
"1","65556","LCD 342 (3, 5)","Stdnt Tchng Intrn Tesol II","T","3:10 PM - 6:00 PM","Heffernan, Lauren","QH 300E","7","8","Web-Enhanced",
"2","65557","LCD 342 (3, 5)","Stdnt Tchng Intrn Tesol II","T","3:10 PM - 6:00 PM","Calvet, Dana","QH 135","6","8","Web-Enhanced",
"3","65558","LCD 342 (3, 5)","Stdnt Tchng Intrn Tesol II","T","3:10 PM - 6:00 PM","Milson, Christopher","QH 335E","4","8","Web-Enhanced",
"4","65559","LCD 342 (3, 5)","Stdnt Tchng Intrn Tesol II","T","6:30 PM - 9:20 PM","Calvet, Dana","QH 300E","6","8","Web-Enhanced",
"1","78909","LCD 3923 (3, 3)","Tutorial","&nbsp;"," - ","Neumann, Yael"," ","2","2","In-Person",
"1","65647","LCD 700 (3, 3)","Research Methodology","T","5:00 PM - 7:50 PM","Dunn Davison, Megan","GC 120","16","16","Web-Enhanced",
"1","80509","LCD 701 (3, 3)","Intro To Linguistics","&nbsp;"," - ","Rose, David"," ","8","20","Hybrid",
"1","65561","LCD 703 (3, 3)","Struct Engl Sent 2","&nbsp;"," - ","Olsen, Emily"," ","22","35","Online",
"2","65562","LCD 703 (3, 3)","Struct Engl Sent 2","&nbsp;"," - ","Olsen, Emily"," ","20","35","Online",
"1","65566","LCD 705 (3, 3)","Lang&amp;Cross-Cult Com","W","6:30 PM - 9:20 PM","Haddican, William","QH 340","39","40","Web-Enhanced",
"1","65571","LCD 712 (3, 3)","Mult Lit In Tesol","T","6:30 PM - 9:20 PM","Heffernan, Lauren","QH 345H","37","40","Web-Enhanced",
"1","65574","LCD 720 (3, 3)","Teach Eng Sound Stru","TH","6:30 PM - 9:20 PM","Calvet, Dana","QH 335B","44","40","Web-Enhanced",
"1","65644","LCD 721 (3, 3)","Pre-Sch L/L Disorder","F","9:10 AM - 12:00 PM","Gerber, Sima","GC 120","16","16","Web-Enhanced",
"1","65650","LCD 723 (3, 3)","Augment Com Handicap","TH","5:00 PM - 7:50 PM","Millman, Gladys","GC 120","16","16","In-Person",
"2","65654","LCD 7293 (3, 3)","Pract Spe-Lang Path","M","1:40 PM - 4:30 PM","Stark, Joel","GC 120","16","16","In-Person",
"1","65652","LCD 7293 (3, 3)","Pract Spe-Lang Path","T","1:40 PM - 4:30 PM","Mccaul, Patricia","GC 120","16","16","Web-Enhanced",
"1","65657","LCD 731 (3, 3)","Lang Disord:Adults 2","M","9:10 AM - 12:00 PM","Demetropolis, Susan","GC 120","16","16","In-Person",
"1","65658","LCD 733 (3, 3)","Dysphagia","W","9:10 AM - 12:00 PM","Ball, Karen","GC 120","16","16","Web-Enhanced",
"1","65664","LCD 734 (3, 3)","Comm &amp; Aud Impairmnt","M","5:00 PM - 7:50 PM","Woodson, Jessica","GC 120","16","16","In-Person",
"1","80510","LCD 740 (3, 3)","2nd Lang Acq &amp; Tchg","&nbsp;"," - ","Weinman, Betsy"," ","8","20","Hybrid",
"2","65576","LCD 741 (3, 3)","Meth &amp; Mat In Tesol","W","6:30 PM - 9:20 PM","Stengel-Mohr, Jennifer","QH 345H","19","25","Web-Enhanced",
"1","65575","LCD 741 (3, 3)","Meth &amp; Mat In Tesol","M","6:30 PM - 9:20 PM","Stengel-Mohr, Jennifer","QH 335B","28","25","Web-Enhanced",
"2","65578","LCD 7414 (3, 4)","TESOL: 4 Lang Skills","W","6:30 PM - 9:20 PM","Stengel-Mohr, Jennifer","QH 345H","4","4","Web-Enhanced",
"1","65577","LCD 7414 (3, 4)","TESOL: 4 Lang Skills","M","6:30 PM - 9:20 PM","Stengel-Mohr, Jennifer","QH 335B","3","4","Web-Enhanced",
"1","65583","LCD 750 (3, 3)","Pract In Adult Tesol","M, W","5:00 PM - 6:15 PM","Milson, Christopher","QH 335E","4","8","Web-Enhanced",
"1","65585","LCD 790 (3, 3)","Sem: Tesol Research","TH","6:30 PM - 9:20 PM","Menken, Kate","QH 300E","41","10","Web-Enhanced",
"1","76593","LCD 791 (3, 3)","Sem:Research In Ling","&nbsp;"," - ","Vago, Robert"," ","3","2","In-Person",
"1","65588","LCD 795 (3, 3)","Std Tchg Int-Tesol-2","M","6:30 PM - 9:20 PM","Milson, Christopher","QH 335E","7","8","Web-Enhanced",
"2","74887","LCD 795 (3, 3)","Std Tchg Int-Tesol-2","T","6:30 PM - 9:20 PM","Chavez, Monica","QH 335E","10","8","In-Person",
"1","78936","LCD 7973 (3, 3)","Special Problems","&nbsp;"," - ","Vago, Robert"," ","2","1","In-Person",
"02","65560","LIBR 100 (1, 1)","Information Literacy","T","12:10 PM - 2:00 PM","Lupia, Luann","RO 101A","18","20","In-Person",
"03","65634","LIBR 100 (1, 1)","Information Literacy","W","10:05 AM - 11:55 AM","Lupia, Luann","RO 101A","20","20","In-Person",
"05","65919","LIBR 100 (1, 1)","Information Literacy","TH","8:00 AM - 9:50 AM","Solomon, Yasmin","RO 101A","21","20","In-Person",
"04","65905","LIBR 100 (1, 1)","Information Literacy","W","1:40 PM - 3:30 PM","Lord, Danielle","RO 101A","13","20","In-Person",
"01","65265","LIBR 100 (1, 1)","Information Literacy","T","10:05 AM - 11:55 AM","Lupia, Luann","RO 101A","18","20","In-Person",
"06","65928","LIBR 100 (1, 1)","Information Literacy","TH","12:10 PM - 2:00 PM","Silverman, Evelyn","RO 101A","18","20","In-Person",
"07","65944","LIBR 100 (1, 1)","Information Literacy","F","10:05 AM - 11:55 AM","Cvetkovic, Aleksandra","RO 101A","7","20","In-Person",
"08","65955","LIBR 100 (1, 1)","Information Literacy","F","1:30 PM - 3:20 PM",", ","RO 101A","0","20","In-Person",
"01","66436","LIBR 170 (3, 3)","Writing&amp; Libr Research Methods","M, W","9:15 AM - 10:30 AM","Foasberg, Nancy","RO 300I","20","20","In-Person",
"01","69704","MAM 799 (0, 0)","Maintenance Matric","&nbsp;"," - ",", "," ","99","35","In-Person",
"01","63872","MATH 110 (3, 3)","Math Literacy","T, TH","6:30 PM - 7:45 PM","Ostrowsky, Andrew","KY 422","11","20","In-Person",
"09","63881","MATH 110 (3, 3)","Math Literacy","M, W","5:00 PM - 6:15 PM","Lee, Keum Sook","KY 065","9","25","In-Person",
"07","63879","MATH 110 (3, 3)","Math Literacy","T, TH","3:10 PM - 4:25 PM","Greenman, Jennifer","KY 422","20","20","In-Person",
"06","63878","MATH 110 (3, 3)","Math Literacy","T, TH","9:15 AM - 10:30 AM","Nandin, Phillip","KY 065","27","25","In-Person",
"05","63877","MATH 110 (3, 3)","Math Literacy","M, W","7:45 AM - 9:00 AM","Geller, Hugh","KY 059","16","25","In-Person",
"11","63883","MATH 110 (3, 3)","Math Literacy","T, TH","2:15 PM - 4:05 PM","Seraphin, Gael","KY 313","12","20","In-Person",
"10","63882","MATH 110 (3, 3)","Math Literacy","F","6:30 PM - 9:30 PM","Lasker, Maksud","KY 273","16","20","In-Person",
"08","63880","MATH 110 (3, 3)","Math Literacy","T, TH","5:00 PM - 6:15 PM","Pelech, Paul","KY 283","13","20","In-Person",
"02","63873","MATH 110 (3, 3)","Math Literacy","M, W","9:15 AM - 10:30 AM","Geller, Hugh","KY 059","14","25","In-Person",
"03","63875","MATH 110 (3, 3)","Math Literacy","T, TH","1:40 PM - 2:55 PM","Wolf-Sonkin, Valerie","KY 258","13","25","In-Person",
"04","63876","MATH 110 (3, 3)","Math Literacy","M, W","10:45 AM - 12:00 PM","Gillman, Paula","KY 320","25","25","In-Person",
"01","63895","MATH 113 (3, 3)","Ideas In Mathematics","T, TH","5:00 PM - 6:15 PM","Nakayama, Akina","KY 422","13","20","In-Person",
"QI1","78690","MATH 114 (3, 3)","Elementary Prob&amp;Stat","T, TH","8:00 AM - 9:15 AM","London, Michael","KY 244","21","0","In-Person",
"01","66938","MATH 114 (3, 3)","Elementary Prob&amp;Stat","M, W","9:15 AM - 10:30 AM","Fischthal, Arnold","KY 317","31","25","In-Person",
"02","66939","MATH 114 (3, 3)","Elementary Prob&amp;Stat","T, TH","5:00 PM - 6:15 PM","Weiss, Robert","KY 277","29","25","In-Person",
"01","63913","MATH 115 (3, 3)","College Algebra for Precalc","T, TH","7:45 AM - 9:00 AM","Auman, Richard","KY 277","25","25","In-Person",
"18","63930","MATH 115 (3, 3)","College Algebra for Precalc","T, TH","10:05 AM - 11:55 AM","Mohamed, Bibi","KY 313","20","20","In-Person",
"17","63929","MATH 115 (3, 3)","College Algebra for Precalc","S","9:00 AM - 12:00 PM","Gjonlekaj, Maria","KY 283","19","20","In-Person",
"16","63928","MATH 115 (3, 3)","College Algebra for Precalc","T, TH","6:30 PM - 7:45 PM","Kwon, Alice","KY 242","18","25","In-Person",
"15","63927","MATH 115 (3, 3)","College Algebra for Precalc","M, W","6:30 PM - 7:45 PM","Fleetwood, Gordon","KY 242","24","25","In-Person",
"14","63926","MATH 115 (3, 3)","College Algebra for Precalc","T, TH","5:00 PM - 6:15 PM","Berger, Kirsten","KY 320","28","25","Web-Enhanced",
"13","63925","MATH 115 (3, 3)","College Algebra for Precalc","M, W","5:00 PM - 6:15 PM","Ali, Meimona","KY 422","21","20","In-Person",
"12","63924","MATH 115 (3, 3)","College Algebra for Precalc","T, TH","3:10 PM - 4:25 PM","Wolf-Sonkin, Valerie","KY 258","16","25","In-Person",
"02","63914","MATH 115 (3, 3)","College Algebra for Precalc","T, TH","9:15 AM - 10:30 AM","Lee, David","KY 277","25","25","In-Person",
"03","63915","MATH 115 (3, 3)","College Algebra for Precalc","M, W","1:40 PM - 2:55 PM","Dong, Xinlong","KY 065","30","25","Web-Enhanced",
"04","63916","MATH 115 (3, 3)","College Algebra for Precalc","T, TH","10:45 AM - 12:00 PM","Lee, David","KY 277","25","25","In-Person",
"05","63917","MATH 115 (3, 3)","College Algebra for Precalc","T, TH","12:15 PM - 1:30 PM","Tousi-Hakimian, Afsaneh","KY 277","26","25","In-Person",
"06","63918","MATH 115 (3, 3)","College Algebra for Precalc","T, TH","1:40 PM - 2:55 PM","Tousi-Hakimian, Afsaneh","KY 277","28","25","In-Person",
"07","63919","MATH 115 (3, 3)","College Algebra for Precalc","M, W","3:10 PM - 4:25 PM","Qin, Shao","KY 326","17","20","In-Person",
"08","63920","MATH 115 (3, 3)","College Algebra for Precalc","M, W","10:45 AM - 12:00 PM","Desai, Tarlika","KY 283","23","20","In-Person",
"09","63921","MATH 115 (3, 3)","College Algebra for Precalc","M, W","7:45 AM - 9:00 AM","Markowitz, Elena","KY 326","20","20","In-Person",
"10","63922","MATH 115 (3, 3)","College Algebra for Precalc","M, W","9:15 AM - 10:30 AM","Markowitz, Elena","KY 326","20","20","In-Person",
"01","63932","MATH 116 (3, 3)","Math Of Finance","M, W","6:30 PM - 7:45 PM","Jin, Zhanguo","KY 422","15","20","In-Person",
"01","63958","MATH 119 (3, 3)","Math/Elem Sch Teach","M, W","9:15 AM - 10:30 AM","Pandazis, Michael","KY 065","31","25","In-Person",
"03","63960","MATH 119 (3, 3)","Math/Elem Sch Teach","T, TH","6:30 PM - 7:45 PM","Rocklin, Steven","KY 420","27","25","In-Person",
"04","63961","MATH 119 (3, 3)","Math/Elem Sch Teach","T, TH","12:15 PM - 1:30 PM","Greenman, Jennifer","KY 273","29","20","In-Person",
"02","73358","MATH 119 (3, 3)","Math/Elem Sch Teach","T, TH","7:45 AM - 9:00 AM","Nandin, Phillip","KY 065","29","25","In-Person",
"07","63964","MATH 119 (3, 3)","Math/Elem Sch Teach","M, W","8:00 PM - 9:15 PM","Uddin, Jasim","KY 273","25","20","In-Person",
"06","63963","MATH 119 (3, 3)","Math/Elem Sch Teach","M, W","1:40 PM - 2:55 PM","Rydzewski, Monika","KY 420","30","25","In-Person",
"05","63962","MATH 119 (3, 3)","Math/Elem Sch Teach","T, TH","3:10 PM - 4:25 PM","Feldman, Scott","KY 065","26","25","In-Person",
"05","63972","MATH 120 (3, 3)","Discrete Math Csci","M, W","8:00 PM - 9:15 PM","Fleetwood, Gordon","KY 242","31","25","In-Person",
"04","63971","MATH 120 (3, 3)","Discrete Math Csci","T, TH","3:10 PM - 4:25 PM","Liu, Zong Wang","KY 059","33","25","In-Person",
"03","63970","MATH 120 (3, 3)","Discrete Math Csci","T, TH","10:45 AM - 12:00 PM","Liu, Zong Wang","KY 242","31","25","In-Person",
"02","63969","MATH 120 (3, 3)","Discrete Math Csci","M, W","7:45 AM - 9:00 AM","Fischthal, Arnold","KY 317","30","25","In-Person",
"01","63968","MATH 120 (3, 3)","Discrete Math Csci","M, W","3:10 PM - 4:25 PM","Goldman, Steven","KY 277","30","25","In-Person",
"09","78882","MATH 120 (3, 3)","Discrete Math Csci","M, W","6:30 PM - 7:45 PM","Pandazis, Michael","KY 273","24","20","In-Person",
"06","63973","MATH 120 (3, 3)","Discrete Math Csci","T, TH","6:30 PM - 7:45 PM","Chow, Honho","KY 283","25","20","In-Person",
"07","77141","MATH 120 (3, 3)","Discrete Math Csci","M, W","5:00 PM - 6:15 PM","Goldman, Steven","KY 319","32","25","In-Person",
"08","78147","MATH 120 (3, 3)","Discrete Math Csci","T, TH","12:15 PM - 1:30 PM","Liu, Zong Wang","KY 242","31","25","In-Person",
"23","64055","MATH 122 (4, 4)","Precalculus","T, TH","7:45 AM - 10:00 AM","Mohamed, Bibi","KY 313","19","20","Web-Enhanced",
"24","64056","MATH 122 (4, 4)","Precalculus","M, W","7:45 AM - 10:00 AM","Rydzewski, Monika","KY 422","22","20","Web-Enhanced",
"01","64032","MATH 122 (4, 4)","Precalculus","M, W","8:00 AM - 9:50 AM","Sabitova, Maria","KY 414","24","20","Web-Enhanced",
"02","64033","MATH 122 (4, 4)","Precalculus","M, W","10:05 AM - 11:55 AM","Morgenstern, Fay","KY 334","29","25","Web-Enhanced",
"03","64034","MATH 122 (4, 4)","Precalculus","T, TH","2:15 PM - 4:05 PM","Spitz, Henya","KY 434","28","25","Web-Enhanced",
"04","64035","MATH 122 (4, 4)","Precalculus","T, TH","4:40 PM - 6:30 PM","Spitz, Henya","KY 434","27","25","Web-Enhanced",
"05","64036","MATH 122 (4, 4)","Precalculus","T, TH","9:00 AM - 10:50 AM","Eisen, Carole","KY 412","20","25","Web-Enhanced",
"06","64037","MATH 122 (4, 4)","Precalculus","T, TH","11:00 AM - 12:50 PM","Eisen, Carole","KY 412","24","25","Web-Enhanced",
"07","64038","MATH 122 (4, 4)","Precalculus","T, TH","11:00 AM - 12:50 PM","Gorelick, Michael","KY 326","25","20","Web-Enhanced",
"08","64039","MATH 122 (4, 4)","Precalculus","T, TH","1:40 PM - 3:30 PM","Gorelick, Michael","KY 326","25","20","Web-Enhanced",
"09","64040","MATH 122 (4, 4)","Precalculus","M, W","8:00 AM - 9:50 AM","Presby, Leonard","KY 273","20","20","Web-Enhanced",
"10","64041","MATH 122 (4, 4)","Precalculus","M, W","10:05 AM - 11:55 AM","Presby, Leonard","KY 273","25","20","Web-Enhanced",
"11","64042","MATH 122 (4, 4)","Precalculus","M, W","4:40 PM - 6:30 PM","Cai, Anhong","KY 277","21","0","Web-Enhanced",
"12","64043","MATH 122 (4, 4)","Precalculus","M, W","6:55 PM - 8:45 PM","Rothstein, Jacqueline","KY 283","20","20","Web-Enhanced",
"13","64044","MATH 122 (4, 4)","Precalculus","M, W","6:30 PM - 8:20 PM","Gherghi, Lucian","KY 334","25","25","Web-Enhanced",
"14","64045","MATH 122 (4, 4)","Precalculus","T, TH","6:55 PM - 8:45 PM","Weiss, Robert","KY 277","18","25","Web-Enhanced",
"15","64046","MATH 122 (4, 4)","Precalculus","T, TH","8:00 AM - 9:50 AM","Wang, Adam","KY 258","28","25","Web-Enhanced",
"16","64047","MATH 122 (4, 4)","Precalculus","M, W","2:15 PM - 4:05 PM","Toledo, David","KY 431","18","25","Web-Enhanced",
"17","64048","MATH 122 (4, 4)","Precalculus","M, W","5:00 PM - 6:50 PM","Toledo, David","KY 431","26","25","Web-Enhanced",
"18","64049","MATH 122 (4, 4)","Precalculus","T, TH","10:05 AM - 11:55 AM","Pastore, Joseph","KY 273","23","20","Web-Enhanced",
"19","64051","MATH 122 (4, 4)","Precalculus","M, W","1:40 PM - 3:30 PM","Desai, Tarlika","KY 334","26","25","Web-Enhanced",
"20","64052","MATH 122 (4, 4)","Precalculus","T, TH","6:30 PM - 8:20 PM","Weintraub, Samuel","KY 414","13","20","Web-Enhanced",
"21","64053","MATH 122 (4, 4)","Precalculus","SU","8:00 AM - 12:00 PM","Yuabov, Daniel","KY 246","21","20","Web-Enhanced",
"22","64054","MATH 122 (4, 4)","Precalculus","M, W","10:00 AM - 12:15 PM","Kalra, Priya","KY 313","22","20","Web-Enhanced",
"01","64057","MATH 131 (3, 3)","Calc Applc Soc Sci I","T, TH","7:45 AM - 9:00 AM","Bernstein, Melvin","KY 334","30","25","In-Person",
"02","64058","MATH 131 (3, 3)","Calc Applc Soc Sci I","T, TH","9:15 AM - 10:30 AM","Bernstein, Melvin","KY 334","30","25","In-Person",
"03","64059","MATH 131 (3, 3)","Calc Applc Soc Sci I","M, W","5:00 PM - 6:15 PM","Gherghi, Lucian","KY 334","31","25","In-Person",
"04","64060","MATH 131 (3, 3)","Calc Applc Soc Sci I","M, W","10:45 AM - 12:00 PM","Erlbaum, Sharon","KY 059","35","25","In-Person",
"05","64061","MATH 131 (3, 3)","Calc Applc Soc Sci I","T, TH","1:40 PM - 2:55 PM","Ben-Har, Shlomo","KY 244","20","25","In-Person",
"06","64062","MATH 131 (3, 3)","Calc Applc Soc Sci I","T, TH","10:45 AM - 12:00 PM","Tousi-Hakimian, Afsaneh","KY 283","27","20","In-Person",
"07","64063","MATH 131 (3, 3)","Calc Applc Soc Sci I","M, W","1:40 PM - 2:55 PM","Ben-Har, Shlomo","KY 242","14","25","Web-Enhanced",
"09","64065","MATH 131 (3, 3)","Calc Applc Soc Sci I","T, TH","5:00 PM - 6:15 PM","Weintraub, Samuel","KY 414","20","20","In-Person",
"10","64066","MATH 131 (3, 3)","Calc Applc Soc Sci I","T, TH","6:30 PM - 7:45 PM","Berger, Kirsten","KY 320","34","25","In-Person",
"11","64067","MATH 131 (3, 3)","Calc Applc Soc Sci I","M, W","8:00 PM - 9:15 PM","Jin, Zhanguo","KY 422","22","20","In-Person",
"12","64068","MATH 131 (3, 3)","Calc Applc Soc Sci I","SU","9:00 AM - 12:00 PM","Gillman, Paula","KY 277","26","25","In-Person",
"13","64069","MATH 131 (3, 3)","Calc Applc Soc Sci I","T, TH","7:45 AM - 9:35 AM","Clarke, Anisha","KY 424","20","20","Web-Enhanced",
"14","64070","MATH 131 (3, 3)","Calc Applc Soc Sci I","T, TH","10:05 AM - 11:55 AM","Clarke, Anisha","KY 424","20","20","Web-Enhanced",
"15","64071","MATH 131 (3, 3)","Calc Applc Soc Sci I","M, W","1:40 PM - 3:30 PM","Kalra, Priya","KY 313","21","20","In-Person",
"14","64085","MATH 141 (3, 3)","Calc/Differentiation","T, TH","6:30 PM - 7:45 PM","Richman, Jack","KY 065","25","25","In-Person",
"11","64082","MATH 141 (3, 3)","Calc/Differentiation","M, W","7:45 AM - 9:00 AM","Erlbaum, Sharon","KY 065","29","25","In-Person",
"12","64083","MATH 141 (3, 3)","Calc/Differentiation","T, TH","1:40 PM - 2:55 PM","Greenman, Jennifer","KY 242","33","25","Web-Enhanced",
"15","64086","MATH 141 (3, 3)","Calc/Differentiation","S","9:00 AM - 12:00 PM","Didamo, Christopher","KY 242","25","25","Web-Enhanced",
"18","64089","MATH 141 (3, 3)","Calc/Differentiation","M, W","1:40 PM - 3:30 PM","Broges, Adele","KY 424","21","20","Web-Enhanced",
"17","64088","MATH 141 (3, 3)","Calc/Differentiation","M, W","10:05 AM - 11:55 AM","Broges, Adele","KY 424","20","20","Web-Enhanced",
"16","64087","MATH 141 (3, 3)","Calc/Differentiation","M, W","8:00 AM - 9:50 AM","Broges, Adele","KY 424","13","20","Web-Enhanced",
"QI2","78692","MATH 141 (3, 3)","Calc/Differentiation","T, TH","11:25 AM - 1:15 PM","London, Michael","KY 244","23","0","In-Person",
"QI1","78691","MATH 141 (3, 3)","Calc/Differentiation","M, W","11:30 AM - 1:20 PM","London, Michael","KY 244","22","0","In-Person",
"01","64072","MATH 141 (3, 3)","Calc/Differentiation","M, W, TH","1:40 PM - 2:30 PM","Weiss, Norman","KY 414","21","20","In-Person",
"02","64073","MATH 141 (3, 3)","Calc/Differentiation","M, W, TH","2:45 PM - 3:35 PM","Weiss, Norman","KY 414","20","20","In-Person",
"03","64074","MATH 141 (3, 3)","Calc/Differentiation","M, W","3:10 PM - 4:25 PM","Dong, Xinlong","KY 065","28","25","Web-Enhanced",
"04","64075","MATH 141 (3, 3)","Calc/Differentiation","T, TH","3:10 PM - 4:25 PM","Terilla, John","KY 334","27","25","Web-Enhanced",
"05","64076","MATH 141 (3, 3)","Calc/Differentiation","T, TH","5:00 PM - 6:15 PM","Terilla, John","KY 334","30","25","Web-Enhanced",
"06","64077","MATH 141 (3, 3)","Calc/Differentiation","T, TH","10:45 AM - 12:00 PM","Joseph, Michael","KY 422","27","20","In-Person",
"07","64078","MATH 141 (3, 3)","Calc/Differentiation","T, TH","9:15 AM - 10:30 AM","Spitz, Henya","KY 434","29","25","In-Person",
"08","64079","MATH 141 (3, 3)","Calc/Differentiation","T, TH","12:15 PM - 1:30 PM","Spitz, Henya","SB D133","26","25","In-Person",
"09","64080","MATH 141 (3, 3)","Calc/Differentiation","M, W","9:15 AM - 10:30 AM","Eisen, Carole","KY 412","25","25","In-Person",
"10","64081","MATH 141 (3, 3)","Calc/Differentiation","M, W","10:45 AM - 12:00 PM","Eisen, Carole","KY 412","26","25","In-Person",
"13","64084","MATH 141 (3, 3)","Calc/Differentiation","M, W","1:40 PM - 2:55 PM","Goldman, Steven","KY 412","30","25","In-Person",
"08","76399","MATH 142 (3, 3)","Calculus/Integration","M, W","8:00 AM - 9:15 AM","London, Michael","KY 244","31","25","Web-Enhanced",
"06","64096","MATH 142 (3, 3)","Calculus/Integration","M, W","1:40 PM - 2:55 PM","Miller, Jeremy","KY 320","31","25","In-Person",
"07","64097","MATH 142 (3, 3)","Calculus/Integration","T, TH","8:00 AM - 9:50 AM","Wen, Cheng-Cheng","KY 242","22","20","Web-Enhanced",
"04","64094","MATH 142 (3, 3)","Calculus/Integration","M, W","3:10 PM - 4:25 PM","Ali, Meimona","KY 420","31","25","In-Person",
"05","64095","MATH 142 (3, 3)","Calculus/Integration","M, W","5:00 PM - 6:15 PM","Brown, James","KY 313","30","25","Web-Enhanced",
"03","64093","MATH 142 (3, 3)","Calculus/Integration","T, TH","12:15 PM - 1:30 PM","Sultan, Alan","KY 320","30","25","In-Person",
"02","64092","MATH 142 (3, 3)","Calculus/Integration","T, TH","10:45 AM - 12:00 PM","Sultan, Alan","KY 320","30","25","In-Person",
"01","64091","MATH 142 (3, 3)","Calculus/Integration","M, W","10:45 AM - 12:00 PM","Pandazis, Michael","KY 065","32","25","In-Person",
"05","64102","MATH 143 (3, 3)","Calc/ Infinite Serie","M, W","3:10 PM - 4:25 PM","Klosin, Krzysztof","KY 412","31","25","Web-Enhanced",
"04","64101","MATH 143 (3, 3)","Calc/ Infinite Serie","T, TH","1:40 PM - 2:55 PM","Adrian, Moshe","KY 334","26","25","Web-Enhanced",
"03","64100","MATH 143 (3, 3)","Calc/ Infinite Serie","T, TH","12:15 PM - 1:30 PM","Adrian, Moshe","KY 334","31","25","Web-Enhanced",
